market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:15:06Z,1783998906346,0.0020,0.0040,0.0030,0.0020,126.35,12656.89,2,43
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:20:24Z,1783999224226,0.0020,0.0040,0.0030,0.0020,126.35,12656.89,2,40
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:25:37Z,1783999537134,0.0010,0.0040,0.0025,0.0030,115.33,13935.89,1,45
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:30:52Z,1783999852377,0.0010,0.0040,0.0025,0.0030,115.33,14001.89,1,43
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:35:01Z,1784000101550,0.0010,0.0040,0.0025,0.0030,115.33,14036.89,1,47
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:40:12Z,1784000412857,0.0010,0.0040,0.0025,0.0030,115.33,13751.44,1,44
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:45:38Z,1784000738655,0.0010,0.0040,0.0025,0.0030,115.33,13836.44,1,48
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:50:39Z,1784001039252,0.0010,0.0040,0.0025,0.0030,115.33,13797.44,1,46
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T03:55:00Z,1784001300024,0.0010,0.0040,0.0025,0.0030,115.33,13827.44,1,47
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T04:00:01Z,1784001601932,0.0010,0.0040,0.0025,0.0030,115.33,13333.00,1,48
01a77489-79e6-55b6-95f0-a47778dd0bcf,2026-07-14T04:05:25Z,1784001925149,0.0010,0.0040,0.0025,0.0030,115.33,13386.88,1,47
